State,ZipCode,TaxRegionName,TaxRegionCode,CombinedRate,StateRate,CountyRate,CityRate,SpecialRate
CT,6762,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6763,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6770,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6776,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6777,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6778,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6779,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6781,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6782,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6783,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6784,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6785,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6786,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6787,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6790,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6791,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6792,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6793,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6794,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6795,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6796,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6798,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6801,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6804,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6807,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6810,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6811,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6812,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6813,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6816,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6820,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6824,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6825,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6828,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6829,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6830,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6831,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6836,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6838,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6840,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6850,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6851,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6852,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6853,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6854,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6855,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6856,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6857,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6858,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6870,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6875,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6876,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6877,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6878,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6880,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6881,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6883,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6888,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6889,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6890,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6896,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6897,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6901,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6902,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6903,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6904,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6905,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6906,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6907,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6910,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6911,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6912,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6913,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6914,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6921,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6925,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6926,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
CT,6927,CONNECTICUT STATE,AKUV,0.0635,0.0635,0,0,0
DC,20001,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20002,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20003,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20004,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20005,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20006,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20007,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20008,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20009,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20010,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20011,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20012,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20013,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20015,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20016,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20017,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20018,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20019,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20020,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20022,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20023,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20024,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20026,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20027,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20029,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20030,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20032,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20033,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20035,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20036,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20037,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20038,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20039,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20040,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20041,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20042,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20043,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20044,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20045,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20047,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20049,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20051,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20052,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20053,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20055,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20056,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20057,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20058,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20059,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20060,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20062,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20063,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20064,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20065,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20066,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20068,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20069,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20070,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20071,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20073,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20076,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20080,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20082,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20088,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20090,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20091,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20097,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20098,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20201,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20202,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20203,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20204,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20206,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20207,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20208,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20210,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20211,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20212,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20213,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20214,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20215,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20216,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20217,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20218,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20219,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20220,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20221,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20222,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20223,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20224,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20226,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20227,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20228,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20229,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20230,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20232,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20233,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20235,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20237,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20238,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20239,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20240,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20241,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20242,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20244,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20245,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20250,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20252,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20254,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20260,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20261,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20262,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20265,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20266,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20268,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20270,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20277,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20289,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20299,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20301,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20303,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20306,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20307,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20310,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20314,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20317,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20318,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20319,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20330,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20340,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20350,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20355,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20370,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20372,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20373,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20374,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20375,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20376,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20380,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20388,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20389,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20390,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20391,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20392,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20393,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20394,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20395,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20398,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20401,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20402,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20403,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20404,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20405,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20406,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20407,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20408,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20409,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20410,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20411,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20412,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20413,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20414,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20415,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20416,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20417,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20418,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20419,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20420,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20421,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20422,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20423,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20424,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20425,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20426,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20427,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20428,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20429,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20431,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20433,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20434,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20435,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20436,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20437,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20439,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20440,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20441,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20442,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20444,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20447,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20451,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20453,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20456,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20460,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20463,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20468,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20469,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20470,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20472,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20500,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20501,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20502,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20503,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20504,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20505,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20506,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20507,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20508,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20509,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20510,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20511,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20515,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20520,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20521,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20522,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20523,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20524,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20525,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20526,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20527,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20528,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20529,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20530,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20531,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20533,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20534,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20535,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20536,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20537,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20538,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20539,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20540,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20541,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20542,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20543,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20544,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20546,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20547,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20548,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20549,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20551,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20552,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20553,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20554,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20555,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20557,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20558,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20559,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20560,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20565,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20566,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20570,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20571,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
DC,20572,DISTRICT OF COLUMBIA,AKUW,0.0575,0.0575,0,0,0
